Id_Produto,Nome do Produto,Tipo do Produto,Descrição,Preço de Custo,Porcentagem de Lucro,Preço de Venda,Quantidade em Estoque,Imagem do Produto,ID_Barcode,Sequência_Brinco,Sequência_Anel,Sequência_Pulseira,Sequência_Cordao ,Sequência_Conjunto,Sequência_Tornozeleira,Disponibilidade,ID_VENDEDORA
01caca,CD435,CORDÕES,DM,29,"4,5","R$ 130,50",1,Produtos_Images/01caca.Imagem do Produto.005049.jpg,,,,,435,,,,
06a0be,CJ123,CONJUNTOS,DM,29,5,"R$ 145,00",1,Produtos_Images/06a0be.Imagem do Produto.005337.jpg,,,,,,123,,,
93adc6,CJ124,CONJUNTOS,DM,45,4,"R$ 180,00",1,Produtos_Images/93adc6.Imagem do Produto.005911.jpg,,,,,,124,,,
44d332,PUL281,PULSEIRAS,DM,72,"3,8","R$ 273,60",1,Produtos_Images/44d332.Imagem do Produto.010529.jpg,,,,281,,,,,
880a48,CD436,CORDÕES,JL,39,4,"R$ 156,00",1,Produtos_Images/880a48.Imagem do Produto.021417.jpg,,,,,436,,,,
2238f2,PUL282,PULSEIRAS,JL,45,"3,7","R$ 166,50",1,Produtos_Images/2238f2.Imagem do Produto.021931.jpg,,,,282,437,,,,
dfec47,BR856,BRINCOS,JN,3,6,"R$ 18,00",11,Produtos_Images/dfec47.Imagem do Produto.173608.jpg,,856,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
1f37ef,BR859,BRINCOS,JN,3,5,"R$ 15,00",2,Produtos_Images/1f37ef.Imagem do Produto.175253.jpg,,859,,,,,,,
ec6ba5,BR860,BRINCOS,JN,4,8,"R$ 32,00",4,Produtos_Images/ec6ba5.Imagem do Produto.175427.jpg,,860,,,,,,,
9b91be,BR861,BRINCOS,JN,5,5,"R$ 25,00",5,Produtos_Images/9b91be.Imagem do Produto.175645.jpg,,861,,,,,,,
c37001,BR862,BRINCOS,JN,4,6,"R$ 24,00",1,Produtos_Images/c37001.Imagem do Produto.175924.jpg,,862,,,,,,,
,,,,,,,,,,,,,,,,,
e899f1,BR864,BRINCOS,EV,12,6,"R$ 72,00",2,Produtos_Images/e899f1.Imagem do Produto.181302.jpg,,864,,,,,,,
8da95d,BR865,BRINCOS,EV,11,6,"R$ 66,00",1,Produtos_Images/8da95d.Imagem do Produto.181430.jpg,,865,,,,,,,
a4bae3,BR866,BRINCOS,JN,35,"4,8","R$ 168,00",1,Produtos_Images/a4bae3.Imagem do Produto.181810.jpg,,866,,,,,,,
06ff1b,BR867,BRINCOS,EV,"14,5","4,5","R$ 65,25",1,Produtos_Images/06ff1b.Imagem do Produto.182119.jpg,,867,,,,,,,
d7fb81,BR868,BRINCOS,EV,14,"5,5","R$ 77,00",1,Produtos_Images/d7fb81.Imagem do Produto.182424.jpg,,868,,,,,,,
cacd41,BR869,BRINCOS,EV,14,5,"R$ 70,00",1,Produtos_Images/cacd41.Imagem do Produto.182611.jpg,,869,,,,,,,
cdb6bd,BR870,BRINCOS,EV,14,"5,5","R$ 77,00",4,Produtos_Images/cdb6bd.Imagem do Produto.182841.jpg,,870,,,,,,,
fb4eda,BR871,BRINCOS,EV,12,"7,4","R$ 88,80",1,Produtos_Images/fb4eda.Imagem do Produto.183421.jpg,,871,,,,,,,
,,,,,,,,,,,,,,,,,
bee532,BR873,BRINCOS,GR,99,3,"R$ 297,00",1,Produtos_Images/bee532.Imagem do Produto.184245.jpg,,873,,,,,,,
9ae1de,AN282,ANÉIS,JN,19,4,"R$ 76,00",1,Produtos_Images/9ae1de.Imagem do Produto.184501.jpg,,,282,,,,,,
e01355,AN283,ANÉIS,JL,25,"3,9","R$ 97,50",1,Produtos_Images/e01355.Imagem do Produto.184546.jpg,,,283,,,,,,
dee533,CD437,CORDÕES,JL,"77,45","2,9","R$ 224,61",1,Produtos_Images/dee533.Imagem do Produto.134135.jpg,,,,,437,,,,
c259c6,CD438,CORDÕES,JL,"82,45",3,"R$ 247,35",1,Produtos_Images/c259c6.Imagem do Produto.134540.jpg,,,,,438,,,,
c026c9,CD439,CORDÕES,JL,"82,45",3,"R$ 247,35",1,Produtos_Images/c026c9.Imagem do Produto.134805.jpg,,,,,439,,,,
c3686a,CD440,CORDÕES,JL,"62,45","3,5","R$ 218,58",1,Produtos_Images/c3686a.Imagem do Produto.135126.jpg,,,,,440,,,,
c91ddf,CD441,CORDÕES,JL,"62,45","3,1","R$ 193,60",1,Produtos_Images/c91ddf.Imagem do Produto.135600.jpg,,,,,441,,,,
99ae15,CD442,CORDÕES,JL,109,"3,5","R$ 381,50",0,Produtos_Images/99ae15.Imagem do Produto.140245.jpg,,,,,442,,,,
2f58eb,CD443,CORDÕES,JL,106,"3,5","R$ 371,00",1,Produtos_Images/2f58eb.Imagem do Produto.140809.jpg,,,,,443,,,,
addd92,CD444,CORDÕES,JL,"57,45","3,4","R$ 195,33",1,Produtos_Images/addd92.Imagem do Produto.141713.jpg,,,,,444,,,,
d1f182,CJ125,CONJUNTOS,JL,"127,45","3,1","R$ 395,10",1,Produtos_Images/d1f182.Imagem do Produto.143607.jpg,,,,,,125,,,
8a0571,CJ126,CONJUNTOS,JL,25,"3,5","R$ 87,50",1,Produtos_Images/8a0571.Imagem do Produto.143943.jpg,,,,,,126,,,
ff1e2c,CJ127,CONJUNTOS,,"135,4","3,3","R$ 446,82",1,Produtos_Images/ff1e2c.Imagem do Produto.144812.jpg,,,,,,127,,,
432780,BR874,BRINCOS,JL,"31,85",4,"R$ 127,40",1,Produtos_Images/432780.Imagem do Produto.145843.jpg,,874,,,,,,,
550773,BR875,BRINCOS,JL,26,3,"R$ 78,00",1,Produtos_Images/550773.Imagem do Produto.162032.jpg,,875,,,,,,,
2c6087,BR876,BRINCOS,JL,"24,65","3,1","R$ 76,42",1,Produtos_Images/2c6087.Imagem do Produto.162302.jpg,,876,,,,,,,
17f9a3,BR877,BRINCOS,JL,"45,95","3,4","R$ 156,23",1,Produtos_Images/17f9a3.Imagem do Produto.162622.jpg,,877,,,,,,,
329042,BR878,BRINCOS,JL,30,"3,1","R$ 93,00",1,Produtos_Images/329042.Imagem do Produto.163025.jpg,,878,,,,,,,
01a61d,CJ128,CONJUNTOS,JL,88,3,"R$ 264,00",1,Produtos_Images/01a61d.Imagem do Produto.163719.jpg,,,,,,128,,,
9f469f,CD445,CORDÕES,JL,72,3,"R$ 216,00",1,Produtos_Images/9f469f.Imagem do Produto.165040.jpg,,,,,445,,,,
758eb1,CJ129,CONJUNTOS,ME,"99,8",3,"R$ 299,40",1,Produtos_Images/758eb1.Imagem do Produto.132612.jpg,,,,,,129,,,
d50fd3,CD446,CORDÕES,ME,77,3,"R$ 231,00",1,Produtos_Images/d50fd3.Imagem do Produto.132924.jpg,,,,,446,,,,
86a312,BR879,BRINCOS,ME,59,3,"R$ 177,00",1,Produtos_Images/86a312.Imagem do Produto.133328.jpg,,879,,,,,,,
390b8a,BR880,BRINCOS,ME,"21,8","3,2","R$ 69,76",1,Produtos_Images/390b8a.Imagem do Produto.133546.jpg,,880,,,,,,,
f8a2d6,BR881,BRINCOS,ME,57,3,"R$ 171,00",1,Produtos_Images/f8a2d6.Imagem do Produto.134212.jpg,,881,,,,,,,
0bc5d1,BR882,BRINCOS,ME,39,3,"R$ 117,00",1,Produtos_Images/0bc5d1.Imagem do Produto.134343.jpg,,882,,,,,,,
008C31,CD447,CORDÕES,JL,12,10,"R$ 120,00",1,Produtos_Images/008C31.Imagem do Produto.193421.jpg,,,,,447,,,,
CD725E,CD448,CORDÕES,JL,35,"5,7","R$ 199,50",1,Produtos_Images/CD725E.Imagem do Produto.194634.jpg,,,,,448,,,,
5F6FAB,CD449,CORDÕES,JL,85,"4,7","R$ 399,50",1,Produtos_Images/5F6FAB.Imagem do Produto.195326.jpg,,,,,449,,,,
20ED1A,CD450,CORDÕES,JL,52,5,"R$ 260,00",1,Produtos_Images/20ED1A.Imagem do Produto.195553.jpg,,,,,450,,,,
98995E,CD451,CORDÕES,JL,79,5,"R$ 395,00",1,Produtos_Images/98995E.Imagem do Produto.195920.jpg,,,,,451,,,,
16A2E2,CD452,CORDÕES,JL,120,"3,3","R$ 396,00",1,Produtos_Images/16A2E2.Imagem do Produto.200134.jpg,,,,,452,,,,
DFB87D,CD453,CORDÕES,JL,20,7,"R$ 140,00",1,Produtos_Images/DFB87D.Imagem do Produto.200432.jpg,,,,,453,,,,
DXE8XD,CD454,CORDÕES,JL,59,5,"R$ 295,00",1,Produtos_Images/838E61.Imagem do Produto.200607.jpg,,,,,454,,,,
,,,,,,,,,,,,,,,,,
0B8C7D,CD456,CORDÕES,JL,45,"4,4","R$ 198,00",1,Produtos_Images/0B8C7D.Imagem do Produto.201229.jpg,,,,,456,,,,
B3EDBF,CD457,CORDÕES,JL,49,6,"R$ 294,00",1,Produtos_Images/B3EDBF.Imagem do Produto.201434.jpg,,,,,457,,,,
D0BA36,CD458,CORDÕES,JL,25,6,"R$ 150,00",1,Produtos_Images/D0BA36.Imagem do Produto.134433.jpg,,,,,458,,,,
FC000D,CD459,CORDÕES,JL,35,5,"R$ 175,00",1,Produtos_Images/FC000D.Imagem do Produto.134637.jpg,,,,,459,,,,
13FC1D,CD460,CORDÕES,JL,65,4,"R$ 260,00",1,Produtos_Images/13FC1D.Imagem do Produto.142015.jpg,,,,,460,,,,
50E7C8,CD461,CORDÕES,JL,28,5,"R$ 140,00",1,Produtos_Images/50E7C8.Imagem do Produto.142217.jpg,,,,,461,,,,
6024D7,CD462,CORDÕES,JL,49,4,"R$ 196,00",1,Produtos_Images/6024D7.Imagem do Produto.154152.jpg,,,,,462,,,,
A07BF6,CD463,CORDÕES,JL,55,4,"R$ 220,00",1,Produtos_Images/A07BF6.Imagem do Produto.154612.jpg,,,,,463,,,,
680315,CD464,CORDÕES,JL,52,"4,5","R$ 234,00",1,Produtos_Images/680315.Imagem do Produto.155241.jpg,,,,,464,,,,
CB309A,CD465,CORDÕES,JL,25,"5,5","R$ 137,50",1,Produtos_Images/CB309A.Imagem do Produto.155917.jpg,,,,,465,,,,
8D2519,CD466,CORDÕES,JL,35,7,"R$ 245,00",1,Produtos_Images/8D2519.Imagem do Produto.160132.jpg,,,,,466,,,,
A635ED,CD467,CORDÕES,JL,15,7,"R$ 105,00",1,Produtos_Images/A635ED.Imagem do Produto.160312.jpg,,,,,467,,,,
E4B386,CD468,CORDÕES,JL,55,4,"R$ 220,00",1,Produtos_Images/E4B386.Imagem do Produto.160659.jpg,,,,,468,,,,
BF31F8,CD469,CORDÕES,JL,53,"4,5","R$ 238,50",1,Produtos_Images/BF31F8.Imagem do Produto.161041.jpg,,,,,469,,,,
328404,CD470,CORDÕES,JL,55,"4,5","R$ 247,50",0,Produtos_Images/328404.Imagem do Produto.170857.jpg,,,,,470,,,,
A6C149,CD471,CORDÕES,JL,22,"5,5","R$ 121,00",2,Produtos_Images/A6C149.Imagem do Produto.171337.jpg,,,,,471,,,,
B1C067,CD472,CORDÕES,JL,22,"5,5","R$ 121,00",1,Produtos_Images/B1C067.Imagem do Produto.171531.jpg,,,,,472,,,,
57B128,CD473,CORDÕES,JL,36,5,"R$ 180,00",1,Produtos_Images/57B128.Imagem do Produto.173308.jpg,,,,,473,,,,
392F69,CD474,CORDÕES,JL,36,5,"R$ 180,00",1,Produtos_Images/392F69.Imagem do Produto.173543.jpg,,,,,474,,,,
A7CFF0,CD475,CORDÕES,JL,25,6,"R$ 150,00",1,Produtos_Images/A7CFF0.Imagem do Produto.173803.jpg,,,,,475,,,,
8C5576,CD476,CORDÕES,JL,35,5,"R$ 175,00",1,Produtos_Images/8C5576.Imagem do Produto.174005.jpg,,,,,476,,,,
B1B71F,CD477,CORDÕES,JL,45,6,"R$ 270,00",1,Produtos_Images/B1B71F.Imagem do Produto.174851.jpg,,,,,477,,,,
,,,,,,,,,,,,,,,,,
8E426C,CD479,CORDÕES,JL,45,"4,4","R$ 198,00",2,Produtos_Images/8E426C.Imagem do Produto.175419.jpg,,,,,479,,,,
F53AE3,CD480,CORDÕES,JL,45,6,"R$ 270,00",1,Produtos_Images/F53AE3.Imagem do Produto.175932.jpg,,,,,480,,,,
069D36,CD481,CORDÕES,JL,69,4,"R$ 276,00",1,Produtos_Images/069D36.Imagem do Produto.180122.jpg,,,,,481,,,,
140CB7,CD482,CORDÕES,JL,29,"6,8","R$ 197,20",1,Produtos_Images/140CB7.Imagem do Produto.180405.jpg,,,,,482,,,,
9E607F,CD483,CORDÕES,JL,29,5,"R$ 145,00",1,Produtos_Images/9E607F.Imagem do Produto.180606.jpg,,,,,483,,,,
0D79BD,CD484,CORDÕES,JL,20,6,"R$ 120,00",1,Produtos_Images/0D79BD.Imagem do Produto.180929.jpg,,,,,484,,,,
A0F5E3,CD485,CORDÕES,JL,30,"6,5","R$ 195,00",1,Produtos_Images/A0F5E3.Imagem do Produto.181148.jpg,,,,,485,,,,
359B77,CD486,CORDÕES,JL,45,6,"R$ 270,00",1,Produtos_Images/359B77.Imagem do Produto.181730.jpg,,,,,486,,,,
ECF714,CD487,CORDÕES,JL,20,7,"R$ 140,00",1,Produtos_Images/ECF714.Imagem do Produto.182233.jpg,,,,,487,,,,
04B865,CD488,CORDÕES,JL,25,6,"R$ 150,00",1,Produtos_Images/04B865.Imagem do Produto.214754.jpg,,,,,488,,,,
00D827,CD489,CORDÕES,JL,25,6,"R$ 150,00",1,Produtos_Images/00D827.Imagem do Produto.214909.jpg,,,,,489,,,,
DE8731,CJ130,CONJUNTOS,JL,25,6,"R$ 150,00",1,Produtos_Images/DE8731.Imagem do Produto.215302.jpg,,,,,,130,,,
D73123,CJ131,CONJUNTOS,JL,29,6,"R$ 174,00",2,Produtos_Images/D73123.Imagem do Produto.215447.jpg,,,,,,131,,,
B0B267,CJ132,CONJUNTOS,JL,35,5,"R$ 175,00",1,Produtos_Images/B0B267.Imagem do Produto.215926.jpg,,,,,,132,,,
D20A31,PUL283,PULSEIRAS,JL,19,6,"R$ 114,00",1,Produtos_Images/D20A31.Imagem do Produto.220357.jpg,,,,283,,,,,
1128B3,PUL284,PULSEIRAS,JL,29,"5,5","R$ 159,50",1,Produtos_Images/1128B3.Imagem do Produto.220900.jpg,,,,284,,,,,
1867A7,PUL285,PULSEIRAS,JL,20,6,"R$ 120,00",1,Produtos_Images/1867A7.Imagem do Produto.221108.jpg,,,,285,,,,,
DE21C6,PUL286,PULSEIRAS,JL,45,"4,4","R$ 198,00",1,Produtos_Images/DE21C6.Imagem do Produto.221421.jpg,,,,286,,,,,
EEDD8E,PUL287,PULSEIRAS,JL,15,6,"R$ 90,00",1,Produtos_Images/EEDD8E.Imagem do Produto.221636.jpg,,,,287,,,,,
691EDB,PUL288,PULSEIRAS,JL,25,6,"R$ 150,00",1,Produtos_Images/691EDB.Imagem do Produto.221707.jpg,,,,288,,,,,
8A84CA,PUL289,PULSEIRAS,JL,74,"3,5","R$ 259,00",1,Produtos_Images/8A84CA.Imagem do Produto.221944.jpg,,,,289,,,,,
872E3C,PUL290,PULSEIRAS,JL,25,6,"R$ 150,00",1,Produtos_Images/872E3C.Imagem do Produto.222124.jpg,,,,290,,,,,
6874D5,PUL291,PULSEIRAS,JL,20,"6,5","R$ 130,00",2,Produtos_Images/6874D5.Imagem do Produto.222249.jpg,,,,291,,,,,
642782,PUL292,PULSEIRAS,JL,35,5,"R$ 175,00",2,Produtos_Images/642782.Imagem do Produto.222440.jpg,,,,292,,,,,
6338DA,PUL293,PULSEIRAS,JL,25,5,"R$ 125,00",1,Produtos_Images/6338DA.Imagem do Produto.222641.jpg,,,,293,,,,,
B995F0,PUL294,PULSEIRAS,JL,25,5,"R$ 125,00",1,Produtos_Images/B995F0.Imagem do Produto.222839.jpg,,,,294,,,,,
66140B,CD490,CORDÕES,JL,49,"3,5","R$ 171,50",1,Produtos_Images/66140B.Imagem do Produto.164021.jpg,,,,,490,,,,
850865,CD491,CORDÕES,Jl,16,5,"R$ 80,00",1,Produtos_Images/850865.Imagem do Produto.164345.jpg,,,,,491,,,,
7BE31D,BR883,BRINCOS,Jl,15,4,"R$ 60,00",1,Produtos_Images/7BE31D.Imagem do Produto.164653.jpg,,883,,,,,,,
3F9FF9,BR884,BRINCOS,Jl,12,4,"R$ 48,00",1,Produtos_Images/3F9FF9.Imagem do Produto.164941.jpg,,884,,,,,,,
3FE1B3,BR885,BRINCOS,JL,25,"3,8","R$ 95,00",1,Produtos_Images/3FE1B3.Imagem do Produto.165239.jpg,,885,,,,,,,
B04E1C,PUL295,PULSEIRAS,Jl,19,5,"R$ 95,00",1,Produtos_Images/B04E1C.Imagem do Produto.165628.jpg,,,,295,,,,,
476DEB,PUL296,PULSEIRAS,Jl,20,4,"R$ 80,00",1,Produtos_Images/476DEB.Imagem do Produto.165803.jpg,,,,296,,,,,
1FD277,BR886,BRINCOS,Jl,27,"3,5","R$ 94,50",1,Produtos_Images/1FD277.Imagem do Produto.170256.jpg,,886,,,,,,,
C5A644,AN284,ANÉIS,JL,49,"3,5","R$ 171,50",1,Produtos_Images/C5A644.Imagem do Produto.170510.jpg,,887,284,,,,,,
A9E1AF,CJ133,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/A9E1AF.Imagem do Produto.174529.jpg,,,,,,133,,,
88482E,CJ134,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/88482E.Imagem do Produto.181057.jpg,,,,,,134,,,
A97664,CJ135,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/A97664.Imagem do Produto.181218.jpg,,,,,,135,,,
EC1C76,CJ136,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/EC1C76.Imagem do Produto.181336.jpg,,,,,,136,,,
B1AF0A,CJ137,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/B1AF0A.Imagem do Produto.181743.jpg,,,,,,137,,,
2AB1AB,CJ138,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/2AB1AB.Imagem do Produto.181845.jpg,,,,,,138,,,
C80C6D,CJ139,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/C80C6D.Imagem do Produto.183115.jpg,,,,,,139,,,
34F2BF,CJ140,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/34F2BF.Imagem do Produto.184303.jpg,,,,,,140,,,
86F359,CJ141,CONJUNTOS,MA,47,3,"R$ 141,00",1,Produtos_Images/86F359.Imagem do Produto.184355.jpg,,,,,,141,,,
A47020,CJ142,CONJUNTOS,MA,49,3,"R$ 147,00",1,Produtos_Images/A47020.Imagem do Produto.185044.jpg,,,,,,142,,,
12FD01,CJ143,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/12FD01.Imagem do Produto.215301.jpg,,,,,,143,,,
11083F,CJ144,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/11083F.Imagem do Produto.220244.jpg,,,,,,144,,,
F88A39,CJ145,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/F88A39.Imagem do Produto.220439.jpg,,,,,,145,,,
2B363E,CJ146,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/2B363E.Imagem do Produto.220800.jpg,,,,,,146,,,
041675,CJ147,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/041675.Imagem do Produto.221031.jpg,,,,,,147,,,
98F6BE,CJ148,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/98F6BE.Imagem do Produto.221526.jpg,,,,,,148,,,
B30F7E,CJ149,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/B30F7E.Imagem do Produto.222100.jpg,,,,,,149,,,
B30E7X,CJ150,CONJUNTOS,MA,47,3,"R$ 141,00",1,Produtos_Images/0666E8.Imagem do Produto.222248.jpg,,,,,,150,,,
36F414,CJ151,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/36F414.Imagem do Produto.222512.jpg,,,,,,151,,,
265A7D,CJ152,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/265A7D.Imagem do Produto.223253.jpg,,,,,,152,,,
16C03D,PUL297,PULSEIRAS,MA,20,3,"R$ 60,00",1,Produtos_Images/16C03D.Imagem do Produto.223338.jpg,,,,297,,,,,
3583D4,CJ153,CONJUNTOS,MA,45,3,"R$ 135,00",1,Produtos_Images/3583D4.Imagem do Produto.225441.jpg,,,,,,153,,,
1B30F6,CJ154,CONJUNTOS,JN,"31,5","3,5","R$ 110,25",1,Produtos_Images/1B30F6.Imagem do Produto.182038.jpg,,,,,,154,,,
C2B682,CJ155,CONJUNTOS,JN,52,"3,5","R$ 182,00",1,Produtos_Images/C2B682.Imagem do Produto.183205.jpg,,,,,,155,,,
F80D2F,CJ156,CONJUNTOS,JN,53,"3,5","R$ 185,50",2,Produtos_Images/F80D2F.Imagem do Produto.183608.jpg,,,,,,156,,,
EDBB93,CJ157,CONJUNTOS,JN,56,"3,5","R$ 196,00",1,Produtos_Images/EDBB93.Imagem do Produto.184344.jpg,,,,,,157,,,
DB162D,CJ158,CONJUNTOS,JN,53,"3,5","R$ 185,50",3,Produtos_Images/DB162D.Imagem do Produto.185500.jpg,,,,,,158,,,
3B09FC,CJ159,CONJUNTOS,JN,"36,5",4,"R$ 146,00",4,Produtos_Images/3B09FC.Imagem do Produto.190336.jpg,,,,,,159,,,
789EDB,CJ160,CONJUNTOS,JN,31,"3,5","R$ 108,50",3,Produtos_Images/789EDB.Imagem do Produto.191812.jpg,,,,,,160,,,
3A0920,CJ161,CONJUNTOS,JN,"63,5","3,5","R$ 222,25",1,Produtos_Images/3A0920.Imagem do Produto.192342.jpg,,,,,,161,,,
D17636,CJ162,CONJUNTOS,JN,"29,5","3,3","R$ 97,35",1,Produtos_Images/D17636.Imagem do Produto.192741.jpg,,,,,,162,,,
98D05C,CJ163,CONJUNTOS,JN,42,"3,5","R$ 147,00",1,Produtos_Images/98D05C.Imagem do Produto.193429.jpg,,,,,,163,,,
DB1247,CJ164,CONJUNTOS,JN,"31,5","3,5","R$ 110,25",1,Produtos_Images/DB1247.Imagem do Produto.194040.jpg,,,,,,164,,,
49A8D4,CJ165,CONJUNTOS,JN,44,"3,5","R$ 154,00",1,Produtos_Images/49A8D4.Imagem do Produto.194428.jpg,,,,,,165,,,
3EE48D,CJ166,CONJUNTOS,JN,90,"3,2","R$ 288,00",1,Produtos_Images/3EE48D.Imagem do Produto.195452.jpg,,,,,,166,,,
CD488B,CJ167,CONJUNTOS,JN,44,"3,5","R$ 154,00",1,Produtos_Images/CD488B.Imagem do Produto.195727.jpg,,,,,,167,,,
2CBF57,CJ168,CONJUNTOS,JN,54,"3,5","R$ 189,00",1,Produtos_Images/2CBF57.Imagem do Produto.195950.jpg,,,,,,168,,,
9376DD,CJ169,CONJUNTOS,JN,"133,5","2,9","R$ 387,15",1,Produtos_Images/9376DD.Imagem do Produto.200305.jpg,,,,,,169,,,
85CD1B,CJ170,CONJUNTOS,JN,49,"3,5","R$ 171,50",1,Produtos_Images/85CD1B.Imagem do Produto.200527.jpg,,,,,,170,,,
1E7E1E,CJ171,CONJUNTOS,JN,53,"3,5","R$ 185,50",1,Produtos_Images/1E7E1E.Imagem do Produto.200750.jpg,,,,,,171,,,
7B6811,CJ172,CONJUNTOS,JN,88,"3,3","R$ 290,40",1,Produtos_Images/7B6811.Imagem do Produto.201105.jpg,,,,,,172,,,
72B976,PUL298,PULSEIRAS,JN,"25,5","3,5","R$ 89,25",1,Produtos_Images/72B976.Imagem do Produto.233314.jpg,,,,298,,,,,
F9881C,PUL299,PULSEIRAS,JN,"25,5","3,5","R$ 89,25",1,Produtos_Images/F9881C.Imagem do Produto.233529.jpg,,,,299,,,,,
8FD633,PUL300,PULSEIRAS,JN,"16,5",4,"R$ 66,00",1,Produtos_Images/8FD633.Imagem do Produto.233734.jpg,,,,300,,,,,
,,,,,,,,,,,,,,,,,
0C10DD,PUL302,PULSEIRAS,JN,"31,5","3,5","R$ 110,25",1,Produtos_Images/0C10DD.Imagem do Produto.234240.jpg,,,,302,,,,,
BA8C24,PUL303,PULSEIRAS,JN,"29,5","3,5","R$ 103,25",1,Produtos_Images/BA8C24.Imagem do Produto.234437.jpg,,,,303,,,,,
938F94,PUL304,PULSEIRAS,JN,37,"3,5","R$ 129,50",1,Produtos_Images/938F94.Imagem do Produto.234651.jpg,,,,304,,,,,
4D8B1C,PUL305,PULSEIRAS,JN,55,3,"R$ 165,00",1,Produtos_Images/4D8B1C.Imagem do Produto.234928.jpg,,,,305,,,,,
7ED5D5,PUL306,PULSEIRAS,JN,"27,5","3,5","R$ 96,25",1,Produtos_Images/7ED5D5.Imagem do Produto.235106.jpg,,,,306,,,,,
C0B81C,PUL307,PULSEIRAS,JN,"22,5","3,5","R$ 78,75",1,Produtos_Images/C0B81C.Imagem do Produto.235321.jpg,,,,307,,,,,
D390FF,PUL308,PULSEIRAS,JN,"25,5","3,5","R$ 89,25",1,Produtos_Images/D390FF.Imagem do Produto.235509.jpg,,,,308,,,,,
A83249,PUL309,PULSEIRAS,JN,"21,5","3,5","R$ 75,25",1,Produtos_Images/A83249.Imagem do Produto.235655.jpg,,,,309,,,,,
513661,PUL310,PULSEIRAS,JN,"25,5","3,5","R$ 89,25",1,Produtos_Images/513661.Imagem do Produto.235828.jpg,,,,310,,,,,
0BF740,PUL311,PULSEIRAS,JN,"28,5","3,5","R$ 99,75",1,Produtos_Images/0BF740.Imagem do Produto.000233.jpg,,,,311,,,,,
CA705E,PUL312,PULSEIRAS,JN,"19,5",4,"R$ 78,00",1,Produtos_Images/CA705E.Imagem do Produto.000433.jpg,,,,312,,,,,
7F4725,PUL313,PULSEIRAS,JN,"19,5",4,"R$ 78,00",1,Produtos_Images/7F4725.Imagem do Produto.001229.jpg,,,,313,,,,,
BB5A4C,PUL314,PULSEIRAS,JN,"22,5","3,5","R$ 78,75",1,Produtos_Images/BB5A4C.Imagem do Produto.001413.jpg,,,,314,,,,,
063C68,PUL315,PULSEIRAS,JN,"26,5","3,5","R$ 92,75",1,Produtos_Images/063C68.Imagem do Produto.001613.jpg,,,,315,,,,,
0484A1,PUL316,PULSEIRAS,JN,42,"3,5","R$ 147,00",1,Produtos_Images/0484A1.Imagem do Produto.001839.jpg,,,,316,,,,,
3E8867,PUL317,PULSEIRAS,JN,"27,5","3,5","R$ 96,25",1,Produtos_Images/3E8867.Imagem do Produto.001954.jpg,,,,317,,,,,
1144D2,PUL318,PULSEIRAS,JN,"27,5","3,5","R$ 96,25",1,Produtos_Images/1144D2.Imagem do Produto.133518.jpg,,,,318,,,,,
6B9CE1,PUL319,PULSEIRAS,JN,60,3,"R$ 180,00",1,Produtos_Images/6B9CE1.Imagem do Produto.134746.jpg,,,,319,,,,,
30CA49,PUL320,PULSEIRAS,JN,"62,5",3,"R$ 187,50",1,Produtos_Images/30CA49.Imagem do Produto.135507.jpg,,,,320,,,,,
F78878,PUL321,PULSEIRAS,JN,37,3,"R$ 111,00",1,Produtos_Images/F78878.Imagem do Produto.135620.jpg,,,,321,,,,,
E9DFF9,PUL322,PULSEIRAS,JN,"25,5","3,5","R$ 89,25",1,Produtos_Images/E9DFF9.Imagem do Produto.170850.jpg,,,,322,,,,,
627641,PUL323,PULSEIRAS,JN,46,"3,4","R$ 156,40",1,Produtos_Images/627641.Imagem do Produto.171631.jpg,,,,323,,,,,
5BFDDB,PUL324,PULSEIRAS,JN,"24,5","3,5","R$ 85,75",4,Produtos_Images/5BFDDB.Imagem do Produto.184541.jpg,,,,324,,,,,
6B6F11,PUL325,PULSEIRAS,JN,"25,5","3,5","R$ 89,25",5,Produtos_Images/6B6F11.Imagem do Produto.184959.jpg,,,,325,,,,,
